x1,y1,z1,color1,x2,y2,z2,color2,x3,y3,z3,color3
-0.08228944274139982, 0.02470327781374866, 0.08710912565866769, 0, 0.07862242663210348, -0.06606572841440175, -0.004939404306960354, 0, -0.08152164545555772, -0.07798362786637299, 0.03668832280854567, 0
-0.020641502145866603, 0.09715796834237432, 0.08600713029403266, -1, 0.12654937134600566, -0.09826861176458238, -0.04601116869202477, 0, -0.03584994484253608, 0.01227116313470554, -0.046874997243332384, 0
-0.05522697498817214, 0.10091449497431813, 0.01622265496839735, 0, 0.1701086918878222, -0.00732663803860556, -0.10021559965429105, 1, -0.017370607143819355, -0.04124456302504011, -0.10481719381750979, 1
0.04199050542838256, 0.06450042011408844, -0.026309386360209137, 1, 0.11943025902771434, -0.004168560085913861, -0.19666471135037034, 0, 0.009443496898328824, -0.09719714357251423, -0.04644773589464843, 0
0.0988571699932087, 0.045445202932307166, 0.04738839467765495, 0, 0.13911065367359327, 0.028755592893120144, -0.09964358246539773, -1, 0.03724154741817118, -0.19709424675731346, 0.0023397460670203374, 0
0.153570281869315, 0.10873750687939165, 0.023530510163326294, 0, 0.0924041306054607, 0.033269771244732085, -0.14244038160612107, 0, 0.03608247016730179, -0.23208845539537631, -0.08885006770717904, 0
0.140799644903035, 0.09381683288257534, -0.05937362359802673, 0, 0.1586401852171327, -0.030537119555103312, -0.19122655129685287, 0, -0.012366394860774538, -0.2748657546461033, -0.17744974847473216, 0
0.21757325415547457, 0.17854749901609998, -0.11140759417141047, -1, 0.1539857696031293, -0.12191431177664322, -0.23328920710242773, 0, -0.05540973167870687, -0.2610854084882983, -0.16418312330737614, 0
0.11977008382843883, 0.26186395881973523, -0.04410670580515738, 0, 0.1573527527533044, -0.2093106817446209, -0.14033070571688472, 0, -0.07824313613867069, -0.25516690141289333, -0.2504985644304033, 0
0.19855198486939296, 0.17209767122107483, 0.026386575699802045, 0, 0.060097912181458116, -0.1628297608831298, -0.212342007552473, 0, -0.05724691962370153, -0.3134363717220683, -0.19209411703415602, 0
0.17464065128810358, 0.2243184831229326, -0.03660591898284521, 0, 0.019169444023096713, -0.19441577553401276, -0.15456413663309082, 0, -0.153857197092496, -0.28359831079488707, -0.21750858577668813, 0
0.21104378621621597, 0.2645422046995843, -0.06560483188454734, 0, -0.035950617244372554, -0.10956670883593603, -0.17169371773752423, 0, -0.22784095999361442, -0.23860516532717757, -0.12159117842009026, 0
0.3031377286004655, 0.23217600932966065, -0.05192168307927035, 0, 0.045745415369486966, -0.14907544160060998, -0.14160205767830658, 0, -0.2117400337904739, -0.24156478664636777, -0.20420550813253624, 0
0.37369801463159835, 0.2692906794096922, -0.03921183741255392, 0, 0.14384312940930255, -0.2360650536852587, -0.20083068690212824, 0, -0.17177610710344055, -0.2803946572692694, -0.21185709639562067, 0
0.31180796673721284, 0.25422365581916295, -0.11651496425280866, 0, 0.16114446799283472, -0.2444351757770609, -0.12896377325878464, 0, -0.131229262495553, -0.19796912347165532, -0.24355940902241124, 0
0.29158413801569727, 0.31965180701748874, -0.0815585411431318, 0, 0.08926993196563796, -0.21143379917382898, -0.20720573362153596, 0, -0.11269402971112104, -0.2594424245338049, -0.27385745391537164, 0
0.21119294285255374, 0.3806652312004984, -0.1357969998352084, 0, 0.1556841262551052, -0.14682553564085693, -0.14704310753850422, -1, -0.08093668893608079, -0.27433429057050307, -0.32234019224135746, 0
0.1510986288906782, 0.3255315060630654, -0.1285263060268288, 0, 0.08851507789816321, -0.08335285279524984, -0.23809486545148825, 0, -0.10804670821963636, -0.3258672090671739, -0.27140890088654046, 0
0.07429904086590396, 0.29172560498654826, -0.16880689510683994, 0, 0.12000824037788868, -0.13130544051835918, -0.21730859860323049, 0, -0.19739056890801326, -0.32965476889468415, -0.2895839954544742, 1
0.16740368501414815, 0.37444986998098634, -0.2133242276589444, 0, 0.10855578571949542, -0.08146563633113565, -0.17857125303090204, 1, -0.24307254362464203, -0.2904879901690651, -0.2191581312170704, 0
0.16392009662193915, 0.4641768223062682, -0.29949527791699, 0, 0.20427685184822328, -0.014428880263182786, -0.22755493711776417, 0, -0.27777120385885096, -0.35733815260912716, -0.24860306473652838, 0
0.16237723415483907, 0.5537990959453579, -0.2258210341775602, 0, 0.10881045494488718, -0.011520679221311572, -0.2960579505473048, 1, -0.25100935545836833, -0.3782836901577375, -0.2048207263751255, 0
0.06824197514807767, 0.5098419194368714, -0.1475912079479681, -1, 0.16755978352694512, -0.0949313876788239, -0.23417956456488287, 0, -0.2700209547643567, -0.28015412784332105, -0.2823481113841979, 0
0.13738354226138813, 0.5043542406570443, -0.1948595841599824, -1, 0.24960302771953163, -0.015191384222090362, -0.2818620222356859, -1, -0.3511002154098212, -0.21843030243275688, -0.37467117797915567, 0
0.09390294109647596, 0.4762777873975703, -0.2567209590540951, 0, 0.23157939072866662, -0.09609051085162792, -0.32965470110144246, 0, -0.44631754968068765, -0.2948700781344108, -0.36621196135184564, 0
0.08378102819223464, 0.5597347198133275, -0.16813833694315106, 0, 0.1897898623808665, -0.059269550763604656, -0.3424533700252489, 0, -0.47758114918472977, -0.29448249863824966, -0.31471052310713776, -1
0.020074613375704056, 0.47279891273915536, -0.0907969280405923, 0, 0.19639367232180127, -0.12465957294829816, -0.25267017759511856, 0, -0.39223187798870196, -0.28086428005153496, -0.28447681682014037, 0
0.11051835259409655, 0.4717846688792688, -0.07727002155304624, 0, 0.15288632116052187, -0.14772863224833488, -0.33407689053820233, 0, -0.4744635280566478, -0.19282347128866176, -0.3664119358555923, 1
0.040735008103074, 0.40583141541541534, -0.13473585362888538, 1, 0.15350314105878457, -0.05538333029621964, -0.31456990070555685, 0, -0.4048047158114775, -0.20711649651219255, -0.4019293911977257, 0
0.04426593401808199, 0.46041769450668124, -0.21820364542217424, 0, 0.15790595208595642, -0.06496333698503373, -0.3996369855395389, 0, -0.3649295091463853, -0.12266143567397747, -0.48960008457683596, 0
0.0015598439234817824, 0.5526143273476865, -0.2853307221863547, 0, 0.15147944311325923, -0.15059661583914244, -0.3255319435238837, 0, -0.30831415411063134, -0.028841752139630805, -0.5108160378671458, 0
-0.09428995213400576, 0.45370025602591596, -0.20990507904969483, 1, 0.17117743490001233, -0.05965719212355475, -0.2734270073887582, 0, -0.2833922882574961, -0.03256507601891159, -0.5632149540233531, 0
-0.09175165903450701, 0.43703481300315916, -0.26592868113289225, 0, 0.18462390041893467, -0.06059975984766207, -0.34590866624799665, 0, -0.23401188170096243, -0.0899922223954425, -0.4822588497696848, 0
-0.11808869400696917, 0.4701880009057038, -0.30298919437585453, 0, 0.08919492726302543, -0.0976756141243787, -0.29094574669783085, 0, -0.19741031235307974, -0.15194880954855966, -0.5362642310188386, 1
-0.12064458831298358, 0.5518317677538862, -0.2512580581763537, 0, 0.038014705911997446, 0.00037505645123042664, -0.20685241339384539, 0, -0.22552766824236758, -0.12853331817722646, -0.6275835496349504, 0
-0.027189924931597775, 0.550983247042274, -0.3366523000778552, 0, -0.035420269774232585, 0.029803007119221958, -0.2242133912179064, 0, -0.1677629889279876, -0.029999727294094808, -0.6935626728641588, 0
-0.11439657150380851, 0.5958916747133175, -0.289134730210612, 0, -0.08545233910596815, 0.09103419577915906, -0.2991422084069011, 0, -0.1737656267056426, -0.12136885739788494, -0.7799555062548353, 0
-0.10661002838995777, 0.5759805375716914, -0.30973074738868644, 0, -0.14285099603670165, 0.1784490394067937, -0.24641819485910552, 0, -0.26284611274569614, -0.08140830964572021, -0.7489500413845819, 0
-0.07128287988034644, 0.5071795897096967, -0.299847636827173, 0, -0.20474916585494418, 0.17946105229893244, -0.3071008019735157, 0, -0.34423669765013687, -0.07081298774166507, -0.6584364279665988, 0
-0.14004237427794325, 0.493282331751734, -0.3433425614823702, 0, -0.24346843643792354, 0.09850392367604136, -0.27199109951383194, 0, -0.3500248471306006, -0.05578402944828957, -0.6453938396911345, 0
-0.23642856584960714, 0.42945697593478227, -0.4410953257827764, 0, -0.21010760040337492, 0.15278859362639982, -0.20181351970413655, 0, -0.35508050315085155, -0.06454636319786153, -0.598169597800032, 0
-0.20239595751807044, 0.4518083177796267, -0.37530732046257387, 0, -0.13637537504019565, 0.15713878353539432, -0.10609562830950298, 0, -0.3676139116465813, -0.034660150820250174, -0.593327945395112, 0
-0.2888954220435923, 0.37827422073168804, -0.4080287174107678, 1, -0.23558087884214451, 0.15720952719383613, -0.16396040576208104, 0, -0.36693486314724455, -0.10288784297120557, -0.6335511955220113, 0
-0.25058449723013543, 0.35891672235094646, -0.32529633484730436, 0, -0.3165249585279582, 0.12597040439039348, -0.12012815660993295, 0, -0.3295247820777927, -0.12673985545635139, -0.7095685433979565, 0
-0.21635817903551752, 0.41809899686911134, -0.27393166261285157, 0, -0.30633474648436276, 0.12248257625292128, -0.20637572183833905, -1, -0.3691884773849318, -0.20812372629016943, -0.6239391503755694, 0
-0.13239774394450354, 0.3840092531611881, -0.18155189375524777, 1, -0.3602814918395568, 0.039312527507998254, -0.2246439754197635, 0, -0.41042120959668976, -0.2067515309448617, -0.7075059111245189, 0
-0.0411847049558941, 0.36747855264868073, -0.12365467418210593, 0, -0.36919990733381924, 0.07673452209157193, -0.2588610756684817, 0, -0.48053750761492786, -0.1125383801971597, -0.7396128997479852, 0
0.04268500867933436, 0.42035398390616635, -0.17525771669642548, 0, -0.3242990722894051, 0.1422763533705907, -0.19894530740178917, 0, -0.4973511383567628, -0.18671512654884223, -0.7947178525370484, 0
0.0816997654243054, 0.3668433203780158, -0.10459021730907767, 0, -0.2740605983573834, 0.17975542852343118, -0.1974651928380702, 0, -0.40437004881277805, -0.18383753170811656, -0.8522985351141978, 0
0.10021586532188732, 0.4023520329320922, -0.12891865027536514, 0, -0.26905944094339773, 0.22204881662696124, -0.24712167453703515, 0, -0.4750232801616206, -0.1874645196302873, -0.8808545474768134, 0
0.16962876552573747, 0.371555133606472, -0.20416788685989645, 0, -0.36869510554535057, 0.13445638907744523, -0.1935726768472295, 0, -0.5260397166287114, -0.13398139242738508, -0.8725861370572461, 1
0.1721133363759583, 0.38083718803367606, -0.17335360972557687, 0, -0.3571078349864134, 0.1659210058315476, -0.11001180077766559, 0, -0.587108728294243, -0.10864936504189618, -0.9693409253711651, 0
0.19774080648306744, 0.33599693754244275, -0.2155825148487038, 0, -0.4349364649212233, 0.21191433933168077, -0.09576615653898515, 0, -0.670641688961012, -0.08602836286591731, -0.9966289296529539, 0
0.22531199474946365, 0.2585685347242822, -0.28774449053585677, 0, -0.40390155731969224, 0.2388040530831486, -0.11582217781405948, 0, -0.6713720620298576, -0.020539199702333366, -1.0567195802983522, 0
0.15856685866106293, 0.17236940301281733, -0.33622138759266135, 0, -0.36717868847773655, 0.33235745185585086, -0.16649690269949047, 0, -0.64360875610709, -0.050329090696373896, -1.1551562339675328, 0
0.23697462910185194, 0.11139395679625061, -0.3315519362563194, 0, -0.39721699091184404, 0.38391799396008996, -0.17969200209959998, 0, -0.6781555179925333, 0.04061553311129171, -1.2455762032523015, 0
0.16166203480955432, 0.19146480424194845, -0.25575946365871516, 0, -0.41984885435640196, 0.4223447341392732, -0.10796879825946964, 0, -0.7141557845298154, -0.04898092737677737, -1.2503187305555297, 0
0.1850739413932212, 0.18838669253154086, -0.25265661966383857, 0, -0.3491949929738565, 0.44874721692717223, -0.10187501762496393, 0, -0.8128408477258786, 0.03843832606712358, -1.2891787371888686, 0
0.19014451291065917, 0.12346330376962025, -0.22370594762185986, 0, -0.3839822999609355, 0.3932531473844455, -0.13312297119220845, 0, -0.7685534733859901, 0.09343613323118077, -1.2296954617626499, 0
0.1591894091641523, 0.06951396238265323, -0.1836244970875992, 0, -0.4016918719574645, 0.32503516675371463, -0.1510625478786319, 0, -0.813861203399104, 0.03471483650832502, -1.289893348867978, 0
0.23624425440759395, 0.030922568027715876, -0.10030931426138348, 0, -0.42028702704971316, 0.2902264552513094, -0.058030844771113366, 0, -0.7616339836049046, -0.03781205838395464, -1.3860314583545075, 0
0.24455777846973042, 0.11825087843035975, -0.18381332669783312, 0, -0.45793893337637376, 0.2553561058248612, 0.04058866218936791, 0, -0.7791086591894785, 0.06068355770930557, -1.4322446173562835, 1
0.2510229120202542, 0.08079127496109614, -0.2661045569876757, -1, -0.36915435715815065, 0.34356645677583086, -0.058980006626663334, 0, -0.7065104486395702, -0.003907956845905572, -1.3998540400769424, -1
0.2917176553263319, 0.0036736331583913373, -0.22311494718366215, 0, -0.38243214992065333, 0.3026169834852747, -0.10182323945311736, 0, -0.725151778002718, 0.05892911179156325, -1.4213028815522943, -1
0.27312791429107, 0.046262788792243076, -0.14162407528426887, 0, -0.41452061046590505, 0.3621914012631429, -0.012259315064521242, 0, -0.660911011886709, 0.08088337262101605, -1.3342056256566897, 0
